started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-08-01 19:50:24.825000+00:00,2019-08-01 20:51:25.037000+00:00,3660,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535
2019-08-01 19:52:45.157000+00:00,2019-08-01 20:15:22.398000+00:00,1357,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,265,Meadows East,Melville Terrace,55.93980947,-3.182738851
2019-08-01 19:55:38.868000+00:00,2019-08-01 20:12:55.366000+00:00,1036,259,St Andrew Square,North East corner,55.95490573,-3.192443757,254,Kings Building 3,Kings Building House,55.92347881,-3.175384585
2019-08-01 19:57:41.977000+00:00,2019-08-01 20:25:48.471000+00:00,1686,1025,Dundee Terrace,,55.9397099,-3.220588934,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777
2019-08-01 20:04:31.233000+00:00,2019-08-01 20:18:57.628000+00:00,866,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 20:06:03.217000+00:00,2019-08-01 20:26:31.266000+00:00,1228,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 20:11:44.026000+00:00,2019-08-01 20:27:03.052000+00:00,919,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551,-3.209738737,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-01 20:11:50.672000+00:00,2019-08-01 20:24:24.397000+00:00,753,346,Morningside Road,Corner of Morningside Road & Morningside Park by M & S car park,55.92798551,-3.209738737,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-01 20:15:24.926000+00:00,2019-08-01 21:05:29.840000+00:00,3004,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319
2019-08-01 20:17:18.572000+00:00,2019-08-01 20:31:47.407000+00:00,868,183,Waverley Bridge,near the top of the South ramp,55.9513444,-3.191420999,1025,Dundee Terrace,,55.9397099,-3.220588934
2019-08-01 20:18:24.087000+00:00,2019-08-01 20:25:21.308000+00:00,417,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856
2019-08-01 20:20:19.724000+00:00,2019-08-01 20:28:27.528000+00:00,487,1017,Crichton Street,East end of street,55.94478428,-3.186906245,359,Causewayside,Causewayside outside NLS,55.93642988,-3.180114904
2019-08-01 20:22:15.859000+00:00,2019-08-01 20:43:17.094000+00:00,1261,1025,Dundee Terrace,,55.9397099,-3.220588934,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-01 20:25:25.448000+00:00,2019-08-01 20:32:56.089000+00:00,450,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,251,Waverley Station,Platform level near Calton Road Exit,55.95264104,-3.187526919
2019-08-01 20:28:11.722000+00:00,2019-08-01 20:32:49.989000+00:00,278,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359
2019-08-01 20:29:46.660000+00:00,2019-08-01 20:40:15.769000+00:00,629,1017,Crichton Street,East end of street,55.94478428,-3.186906245,264,Pollock Halls,Pollock Halls Entrance,55.93996347,-3.171585934
2019-08-01 20:31:17.820000+00:00,2019-08-01 20:38:20.478000+00:00,422,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 20:31:37.605000+00:00,2019-08-01 20:48:22.626000+00:00,1005,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-01 20:35:44.030000+00:00,2019-08-01 21:20:27.442000+00:00,2683,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,259,St Andrew Square,North East corner,55.95490573,-3.192443757
2019-08-01 20:41:18.920000+00:00,2019-08-01 20:54:57.973000+00:00,819,259,St Andrew Square,North East corner,55.95490573,-3.192443757,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-01 20:41:35.741000+00:00,2019-08-01 20:59:04.440000+00:00,1048,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-01 20:42:07.207000+00:00,2019-08-01 20:59:23.658000+00:00,1036,881,Tollcross,Outside Piccolino,55.9442807,-3.202964359,247,Charlotte Square,North Corner of Charlotte Square,55.95233546,-3.207101172
2019-08-01 20:43:22.753000+00:00,2019-08-01 20:55:16.448000+00:00,713,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-01 20:43:38.519000+00:00,2019-08-01 20:55:18.537000+00:00,700,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-01 20:44:27.759000+00:00,2019-08-01 20:57:18.875000+00:00,771,1019,Grassmarket,West end of Grassmarket,55.94709728,-3.197245733,885,Wester Coates Terrace,Corner of Wester Coates Terrace & Roseburn Terrace,55.9456092,-3.231715619
2019-08-01 20:44:38.426000+00:00,2019-08-01 20:47:17.746000+00:00,159,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-01 20:48:18.572000+00:00,2019-08-01 21:01:06.052000+00:00,767,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182
2019-08-01 20:50:29.470000+00:00,2019-08-01 21:27:07.333000+00:00,2197,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 20:50:36.212000+00:00,2019-08-01 21:26:51.022000+00:00,2174,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 20:50:54.122000+00:00,2019-08-01 21:27:34.304000+00:00,2200,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 20:51:47.584000+00:00,2019-08-01 21:22:35.488000+00:00,1847,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 20:53:43.461000+00:00,2019-08-01 21:03:53.466000+00:00,610,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1025,Dundee Terrace,,55.9397099,-3.220588934
2019-08-01 21:04:25.947000+00:00,2019-08-01 21:13:45.911000+00:00,559,1017,Crichton Street,East end of street,55.94478428,-3.186906245,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921
2019-08-01 21:04:38.881000+00:00,2019-08-01 21:12:28.148000+00:00,469,1017,Crichton Street,East end of street,55.94478428,-3.186906245,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921
2019-08-01 21:04:41.144000+00:00,2019-08-01 21:22:42.182000+00:00,1081,259,St Andrew Square,North East corner,55.95490573,-3.192443757,250,Victoria Quay,Entrance to Scottish Government Office,55.97761715,-3.174126319
2019-08-01 21:04:43.098000+00:00,2019-08-01 21:06:59.772000+00:00,136,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,260,Lauriston Place,near Chalmers Street,55.94477165,-3.197265856
2019-08-01 21:05:03.912000+00:00,2019-08-01 21:15:31.309000+00:00,627,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-01 21:12:21.127000+00:00,2019-08-01 21:38:33.263000+00:00,1572,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341
2019-08-01 21:12:42.866000+00:00,2019-08-01 21:38:44.446000+00:00,1561,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341
2019-08-01 21:17:25.330000+00:00,2019-08-01 21:29:30.112000+00:00,724,259,St Andrew Square,North East corner,55.95490573,-3.192443757,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-01 21:20:08.893000+00:00,2019-08-01 21:29:16.007000+00:00,547,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533
2019-08-01 21:21:20.703000+00:00,2019-08-01 21:33:20.646000+00:00,719,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,1025,Dundee Terrace,,55.9397099,-3.220588934
2019-08-01 21:21:49.129000+00:00,2019-08-01 21:33:38.248000+00:00,709,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502,1017,Crichton Street,East end of street,55.94478428,-3.186906245
2019-08-01 21:22:29.118000+00:00,2019-08-01 21:33:40.571000+00:00,671,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,1025,Dundee Terrace,,55.9397099,-3.220588934
2019-08-01 21:23:21.219000+00:00,2019-08-01 21:36:43.605000+00:00,802,259,St Andrew Square,North East corner,55.95490573,-3.192443757,225,Waverley Court,On Waverley Court forecourt,55.9517345,-3.184178535
2019-08-01 21:23:45.215000+00:00,2019-08-01 21:44:37.818000+00:00,1252,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 21:25:42.480000+00:00,2019-08-01 21:34:19.903000+00:00,517,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777,358,Leith Walk,Leith Walk opposite Dalmeny Street,55.96503981,-3.176686415
2019-08-01 21:27:25.534000+00:00,2019-08-01 21:41:42.066000+00:00,856,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-01 21:27:43+00:00,2019-08-01 21:41:30.679000+00:00,827,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-01 21:28:03.716000+00:00,2019-08-01 21:40:01.637000+00:00,717,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,249,Fountainbridge,Fountainbridge by Gardner's Crescent,55.94335693,-3.209247502
2019-08-01 21:33:07.700000+00:00,2019-08-01 21:39:54.074000+00:00,406,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-01 21:33:53.061000+00:00,2019-08-01 21:39:17.943000+00:00,324,879,Gladstone Terrace,Corner of Gladstone Terrace & Sciennes ROad,55.9380244,-3.18497921,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223
2019-08-01 21:35:24.395000+00:00,2019-08-01 22:27:58.670000+00:00,3154,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361
2019-08-01 21:35:55.567000+00:00,2019-08-01 22:27:45.431000+00:00,3109,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,873,Corstorphine Road,Outside Forestry & Land Scotland,55.94174288,-3.271484361
2019-08-01 21:38:03.542000+00:00,2019-08-01 22:05:06.205000+00:00,1622,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-01 21:44:00.437000+00:00,2019-08-01 21:52:28.384000+00:00,507,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,290,Bruntsfield links,Corner of Bruntsfield Terrace and Bruntsfield Place,55.93715871,-3.20643533
2019-08-01 21:44:08.757000+00:00,2019-08-01 22:05:04.454000+00:00,1255,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-01 21:44:59.241000+00:00,2019-08-01 22:04:45.946000+00:00,1186,265,Meadows East,Melville Terrace,55.93980947,-3.182738851,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 21:50:41.371000+00:00,2019-08-01 22:01:01.302000+00:00,619,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,1018,Hunter Square,Next to Tron Kirk at top of Blair Street,55.94969158,-3.187812819
2019-08-01 21:51:15.457000+00:00,2019-08-01 22:00:18.283000+00:00,542,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315,1018,Hunter Square,Next to Tron Kirk at top of Blair Street,55.94969158,-3.187812819
2019-08-01 21:54:51.621000+00:00,2019-08-01 22:03:05.508000+00:00,493,882,EICC,Between planters next to EICC,55.94604282,-3.210484908,887,Roseburn Street,Corner of Roseburn Street & Russell Gardens,55.94446626,-3.234541218
2019-08-01 21:55:28.499000+00:00,2019-08-01 22:25:06.496000+00:00,1777,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-01 21:56:09.901000+00:00,2019-08-01 22:12:50.825000+00:00,1000,1018,Hunter Square,Next to Tron Kirk at top of Blair Street,55.94969158,-3.187812819,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 21:58:21.737000+00:00,2019-08-01 22:07:42.678000+00:00,560,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-01 21:58:23.818000+00:00,2019-08-01 22:24:50.638000+00:00,1586,289,Castle Street,Near Rose Street,55.95150074,-3.203183907,289,Castle Street,Near Rose Street,55.95150074,-3.203183907
2019-08-01 22:02:11.851000+00:00,2019-08-01 22:09:27.416000+00:00,435,890,West Crosscauseway,Corner of West Crosscauseway & Buccleugh Street,55.94386198,-3.184972223,341,Warrender Park Road,Corner of Warrender Park Road & Spottiswoode Street,55.93836306,-3.198031182
2019-08-01 22:09:01.628000+00:00,2019-08-01 22:19:24.204000+00:00,622,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777,1024,Meadow Place 2,,55.94023763,-3.194640214
2019-08-01 22:10:11.284000+00:00,2019-08-01 22:18:30.555000+00:00,499,866,Comely Bank Road,Between trees on Comely Bank Road,55.95940687,-3.215659821,262,Canonmills,near Tesco's,55.96280409,-3.196283585
2019-08-01 22:15:41.238000+00:00,2019-08-01 22:20:46.456000+00:00,305,259,St Andrew Square,North East corner,55.95490573,-3.192443757,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-01 22:16:45.762000+00:00,2019-08-01 22:32:14.942000+00:00,929,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,876,Murrayfield,Riversdale Crescent,55.94476687,-3.243687889
2019-08-01 22:21:49.286000+00:00,2019-08-01 23:03:45.332000+00:00,2516,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072
2019-08-01 22:21:54.494000+00:00,2019-08-01 22:38:25.363000+00:00,990,1024,Meadow Place 2,,55.94023763,-3.194640214,889,Murrayfield Tram,By the side of the station entrance,55.94195639,-3.237802024
2019-08-01 22:22:00.562000+00:00,2019-08-01 22:47:51.641000+00:00,1551,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-01 22:23:34.104000+00:00,2019-08-01 22:35:52.565000+00:00,738,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-01 22:23:50.053000+00:00,2019-08-01 22:46:42.420000+00:00,1372,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-01 22:23:55.524000+00:00,2019-08-01 23:02:01.886000+00:00,2286,262,Canonmills,near Tesco's,55.96280409,-3.196283585,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-01 22:25:06.695000+00:00,2019-08-01 22:36:31.236000+00:00,684,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-01 22:27:01.611000+00:00,2019-08-01 22:43:39.132000+00:00,997,256,St Andrews House,beside Jacobs ladder,55.95316433,-3.181682341,257,Portobello,Edinburgh Leisure Tumbles Centre,55.95700431,-3.116888119
2019-08-01 22:46:59.114000+00:00,2019-08-01 23:05:08.851000+00:00,1089,870,Hillside Crescent,East corner of Hillside Crescent & London Road,55.9577928,-3.175798619,882,EICC,Between planters next to EICC,55.94604282,-3.210484908
2019-08-01 22:55:12.459000+00:00,2019-08-01 23:19:12.149000+00:00,1439,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-01 22:57:57.822000+00:00,2019-08-01 23:29:04.542000+00:00,1866,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 22:58:24.888000+00:00,2019-08-01 23:16:20.196000+00:00,1075,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,261,Brunswick Place,Junction Brunswick Street and Elm Row,55.96092975,-3.181005315
2019-08-01 22:58:26.216000+00:00,2019-08-01 23:19:44.205000+00:00,1277,189,City Chambers,City Chambers Quadrangle,55.95010933,-3.19025777,366,Dudley Gardens,Corner of Dudley Gardens on Newhaven Road,55.97592063,-3.191346079
2019-08-01 23:00:04.051000+00:00,2019-08-01 23:29:16.390000+00:00,1752,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 23:00:16.624000+00:00,2019-08-01 23:28:48.339000+00:00,1711,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,1026,Constitution Street,Next to Burns Statue,55.97544143,-3.166806411
2019-08-01 23:01:30.949000+00:00,2019-08-01 23:15:49.975000+00:00,859,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
2019-08-01 23:01:51.223000+00:00,2019-08-01 23:15:56.370000+00:00,845,248,Bristo Square,"Bristo Square, near Potterrow",55.94583372,-3.189053072,349,Orchard Brae House,Outside Orchard Brae House on Queensferry Road,55.95508277,-3.223634264
